method,constraint_type,n_x,est_shots_mean,est_shots_std,est_shots_median,est_shots_q25,est_shots_q75,optimize_time_mean,optimize_time_std,optimize_time_median,optimize_time_q25,optimize_time_q75,num_gamma_mean,num_gamma_std,num_gamma_median,num_gamma_q25,num_gamma_q75,num_beta_mean,num_beta_std,num_beta_median,num_beta_q25,num_beta_q75
PC-QAOA,knapsack+cardinality,4,574720689453125.0,509332875555453.94,574720689453125.0,91525097265625.0,1057916281640625.0,19.138937258720397,10.285234389112862,16.918793082237244,11.648095548152924,24.926994800567627,66.0,1.0540925533894612,66.0,65.0,67.0,4.5,0.5270462766947298,4.5,4.0,5.0
PC-QAOA,knapsack+cardinality,5,1356428767846680.0,2400492394263165.0,8400993408203.5,1069362402344.5,1363760398852539.0,23.206615006923677,18.89984149269864,19.423327088356018,7.759551465511322,32.76601558923721,61.25,30.86792748741679,71.5,56.0,76.75,3.5,1.1470786693528088,3.5,2.75,4.25
PC-QAOA,knapsack+cardinality,6,1241138442979600.8,3550136505653866.0,206640625.0,126562500.0,375390625.0,17.266307671864826,19.45847149060039,11.595704078674316,6.990836143493652,18.170136213302612,29.88888888888889,31.892733728021256,19.0,17.0,20.0,2.5555555555555554,1.5891043154093205,2.0,2.0,2.0
PC-QAOA,knapsack+cardinality,7,14904163309152.428,37039723355645.47,295410157.0,254003907.0,549316407.0,15.489303595679146,14.746584734052432,10.661764860153198,7.150520920753479,17.248595476150513,32.857142857142854,19.951622161888398,25.0,24.0,26.0,2.2857142857142856,1.6009450990224596,2.0,1.0,2.0
PC-QAOA,knapsack+cardinality,8,12234680870226.111,34993623326283.66,773535157.0,640722657.0,1097265625.0,35.34297312100728,35.86141811513146,25.47176504135132,13.764231204986572,39.361255168914795,44.22222222222222,31.75824079803317,34.0,33.0,34.0,2.5555555555555554,1.972026594366539,2.0,2.0,2.0
PC-QAOA,knapsack+cardinality+cardinality,5,4645146621972656.0,0.0,4645146621972656.0,4645146621972656.0,4645146621972656.0,55.16290574073791,40.79413947091252,46.75788164138794,26.432992935180664,71.56874680519104,129.0,0.0,129.0,129.0,129.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,knapsack+cardinality+cardinality,6,12996025000000.0,0.0,12996025000000.0,12996025000000.0,12996025000000.0,20.189618349075317,11.955025588363435,17.408607959747314,12.628561973571777,26.53779649734497,74.0,0.0,74.0,74.0,74.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,knapsack+cardinality+cardinality,7,5.47296781640625e+16,0.0,5.47296781640625e+16,5.47296781640625e+16,5.47296781640625e+16,585.9776456356049,556.6440622009699,403.3796033859253,228.55625557899475,681.0480110645294,237.0,0.0,237.0,237.0,237.0,12.0,0.0,12.0,12.0,12.0
PC-QAOA,knapsack+cardinality+cardinality,8,3670373729956054.5,5227458224782137.0,1171537508691406.5,710620117.75,4841910528027344.0,141.74379432201385,218.06424900426578,32.401291370391846,19.997421085834503,130.85222190618515,100.5,75.32560898141517,78.5,34.0,145.0,6.25,3.507510738251184,5.5,3.0,8.75
PC-QAOA,knapsack+cardinality+flow,6,6525004506250000.0,0.0,6525004506250000.0,6525004506250000.0,6525004506250000.0,177.14670777320862,166.2009247466836,121.66305947303772,57.798665046691895,246.85136580467224,198.0,0.0,198.0,198.0,198.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,knapsack+cardinality+flow,7,97071756250000.0,0.0,97071756250000.0,97071756250000.0,97071756250000.0,61.38660645484924,45.34466717446121,49.783451795578,28.787233114242554,83.10507440567017,132.0,0.0,132.0,132.0,132.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,knapsack+cardinality+knapsack,5,6262331933007813.0,160302355174477.2,6262331933007812.0,6110255766015625.0,6414408100000000.0,203.64483230113984,158.6429537563743,160.50891780853271,77.05347192287445,298.1389208436012,206.0,10.540925533894596,206.0,196.0,216.0,8.5,1.5811388300841898,8.5,7.0,10.0
PC-QAOA,knapsack+cardinality+knapsack,6,671425266015625.0,0.0,671425266015625.0,671425266015625.0,671425266015625.0,82.86363263130188,58.78145230056512,70.07845878601074,40.76920771598816,109.60494327545166,131.0,0.0,131.0,131.0,131.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,knapsack+cardinality+knapsack,8,2.3977941816015624e+16,0.0,2.3977941816015624e+16,2.3977941816015624e+16,2.3977941816015624e+16,583.1105005741119,391.4645304456015,600.0771913528442,243.6383514404297,794.2560908794403,211.0,0.0,211.0,211.0,211.0,10.0,0.0,10.0,10.0,10.0
PC-QAOA,knapsack+cardinality+quadratic_knapsack,5,1.1013387434472656e+16,0.0,1.1013387434472656e+16,1.1013387434472656e+16,1.1013387434472656e+16,1149.3292935848235,1314.2262969464139,489.6628987789154,254.6038408279419,1708.099083662033,356.0,0.0,356.0,356.0,356.0,11.0,0.0,11.0,11.0,11.0
PC-QAOA,knapsack+cardinality+quadratic_knapsack,6,1.0066798680566406e+16,0.0,1.0066798680566406e+16,1.0066798680566406e+16,1.0066798680566406e+16,1594.008406829834,1718.2428039178678,992.0224094390869,437.9835481643677,1948.408630847931,390.0,0.0,390.0,390.0,390.0,12.0,0.0,12.0,12.0,12.0
PC-QAOA,knapsack+cardinality+quadratic_knapsack,8,1181640625.0,0.0,1181640625.0,1181640625.0,1181640625.0,18.719060373306274,8.184969953422467,17.034242868423462,13.485575675964355,24.964168310165405,34.0,0.0,34.0,34.0,34.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,knapsack+flow,4,1512310571191407.0,0.0,1512310571191407.0,1512310571191407.0,1512310571191407.0,35.78320894241333,24.852886996779645,29.91507887840271,18.205727577209473,48.389180183410645,109.0,0.0,109.0,109.0,109.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,knapsack+flow,5,79845394140625.0,0.0,79845394140625.0,79845394140625.0,79845394140625.0,21.918363761901855,14.55870238065052,17.864614248275757,11.283604621887207,29.097983837127686,72.0,0.0,72.0,72.0,72.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,knapsack+flow,6,611093850097657.0,0.0,611093850097657.0,611093850097657.0,611093850097657.0,22.935640811920166,13.375325145922124,20.74795126914978,13.878445148468018,29.610082626342773,76.0,0.0,76.0,76.0,76.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,knapsack+flow,7,549316407.0,0.0,549316407.0,549316407.0,549316407.0,28.201220321655274,41.34342852212587,15.231281757354736,10.309056758880615,21.89169406890869,25.5,1.58113883008419,25.5,24.0,27.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+flow,8,1126972656.4,193660949.13831952,1225000000.0,1097265625.0,1225000000.0,20.228539838790894,10.848462568455037,18.23946213722229,11.978312492370605,27.337132453918457,34.0,0.9128709291752776,34.0,33.0,35.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+flow+cardinality,7,2423992910253906.0,0.0,2423992910253906.0,2423992910253906.0,2423992910253906.0,153.6048625946045,143.9366736771355,106.64008808135986,53.99648332595825,205.2943456172943,190.0,0.0,190.0,190.0,190.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,knapsack+flow+quadratic_knapsack,5,3.0297209963378904e+16,0.0,3.0297209963378904e+16,3.0297209963378904e+16,3.0297209963378904e+16,1281.1466127872468,1380.09478209105,688.5372452735901,288.4157395362854,1891.7073111534119,337.0,0.0,337.0,337.0,337.0,12.0,0.0,12.0,12.0,12.0
PC-QAOA,knapsack+independent_set,7,295410157.0,0.0,295410157.0,295410157.0,295410157.0,12.400001764297485,6.080676119590198,11.293793678283691,8.64017939567566,15.71498441696167,25.0,0.0,25.0,25.0,25.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+knapsack,6,1.832565774811198e+16,3.693220030813183e+16,1836078539062500.0,61769775390625.0,6860705362890625.0,60.80034286975861,72.03438939175119,34.087292551994324,13.584106624126434,85.2031118273735,97.33333333333333,50.07121365397097,107.0,61.0,117.0,5.5,2.012889499682244,6.0,4.0,7.0
PC-QAOA,knapsack+knapsack,7,317285157.0,175580242.2155557,254003907.0,148535157.0,549316407.0,13.380355278650919,7.318220293225949,12.655726909637451,8.62414026260376,15.844255805015564,24.0,0.0,24.0,24.0,24.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+knapsack,8,887011719.2857143,203967326.58731973,773535157.0,739160157.0,1181640625.0,32.264448983328684,22.172083045774365,26.66554307937622,17.98872745037079,38.8581268787384,33.857142857142854,1.375047745542318,34.0,34.0,34.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+knapsack+cardinality,5,1.180527071220703e+16,1.2154354711805954e+16,1.180527071220703e+16,274637398535157.0,2.3335904025878904e+16,192.32364687919616,186.5990024719155,132.63906598091125,51.33574438095093,255.71492117643356,163.0,36.89323936863109,163.0,128.0,198.0,9.5,1.5811388300841898,9.5,8.0,11.0
PC-QAOA,knapsack+knapsack+cardinality,8,365419066503907.0,0.0,365419066503907.0,365419066503907.0,365419066503907.0,143.88434176445008,100.22729678224319,126.2107093334198,71.21236085891724,187.106684923172,153.0,0.0,153.0,153.0,153.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,knapsack+knapsack+knapsack,5,8373789410986328.0,1891409889486939.5,8373789410986328.0,6579440439062500.0,1.0168138382910156e+16,206.47905621528625,243.19261222073365,109.24083411693573,61.68738877773285,234.78055542707443,171.5,44.79893351905204,171.5,129.0,214.0,9.5,0.5270462766947301,9.5,9.0,10.0
PC-QAOA,knapsack+knapsack+knapsack,7,1.9887231296777344e+16,1.266997759278753e+16,1.3616993691015624e+16,9049062893066406.0,3.699563730625e+16,451.9064377625783,543.26236062517,266.23182368278503,136.19385600090027,433.0743806362152,208.66666666666666,51.77101597649108,180.0,167.0,279.0,11.666666666666666,1.7593288763724921,11.0,10.0,14.0
PC-QAOA,knapsack+knapsack+quadratic_knapsack,6,899906252441407.0,0.0,899906252441407.0,899906252441407.0,899906252441407.0,496.4638825416565,474.7504118023173,343.12587308883667,135.89859676361084,720.4171671867371,304.0,0.0,304.0,304.0,304.0,9.0,0.0,9.0,9.0,9.0
PC-QAOA,knapsack+quadratic_knapsack,6,380276552539062.5,400846548851452.7,380276552539062.5,126562500.0,760552978515625.0,148.1180795431137,228.8266646307579,29.99453902244568,13.659786641597748,167.24092024564743,140.5,128.07224523681936,140.5,19.0,262.0,4.0,2.1081851067789197,4.0,2.0,6.0
PC-QAOA,knapsack+quadratic_knapsack,7,502187500.6,223094233.42844582,549316407.0,295410157.0,549316407.0,22.542067489624024,15.549702242711806,15.69690728187561,11.22562026977539,31.082809686660767,25.2,1.1902380714238092,25.0,24.0,26.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+quadratic_knapsack,8,632861328.5,8286567.831598319,632861328.5,625000000.0,640722657.0,54.58658919334412,31.990754575158586,50.46361994743347,30.445277631282806,67.50613516569138,32.5,1.58113883008419,32.5,31.0,34.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,knapsack+quadratic_knapsack+cardinality,8,9.664035119384765e+16,0.0,9.664035119384765e+16,9.664035119384765e+16,9.664035119384765e+16,1580.522097158432,1309.5427162887088,1202.8548047542572,669.8148698806763,2124.0499229431152,393.0,0.0,393.0,393.0,393.0,13.0,0.0,13.0,13.0,13.0
PC-QAOA,quadratic_knapsack+assignment,4,81129426660157.0,0.0,81129426660157.0,81129426660157.0,81129426660157.0,209.2850356578827,208.86398016152197,139.7279782295227,58.38172674179077,281.24339985847473,213.0,0.0,213.0,213.0,213.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,quadratic_knapsack+assignment,6,133691407.0,0.0,133691407.0,133691407.0,133691407.0,41.363998126983645,20.059640533288672,39.766634464263916,30.59776210784912,49.92193937301636,19.0,0.0,19.0,19.0,19.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+cardinality,3,23735253907.0,0.0,23735253907.0,23735253907.0,23735253907.0,3.078180932998657,1.3154393990401996,2.937761068344116,2.0388712882995605,3.886101245880127,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0
PC-QAOA,quadratic_knapsack+cardinality,4,207258560986328.5,86981171264843.7,207258560986328.5,124740976562500.0,289776145410157.0,160.83138580322264,148.1449861270358,103.43217694759369,46.71816682815552,233.7972310781479,213.5,0.5270462766947314,213.5,213.0,214.0,4.5,0.5270462766947298,4.5,4.0,5.0
PC-QAOA,quadratic_knapsack+cardinality,5,25228243782552.332,36470527663741.445,629047265625.0,534765625.0,75055149316407.0,61.03312670389811,112.72178307839786,12.539022445678711,7.530664801597595,36.49390935897827,85.0,97.3909646733207,22.0,15.0,218.0,2.6666666666666665,0.9759000729485331,2.0,2.0,4.0
PC-QAOA,quadratic_knapsack+cardinality,6,215862165.2857143,111309830.08436318,126562500.0,126562500.0,375390625.0,12.019245658602033,7.256206820346982,10.332401514053345,6.443003535270691,16.64917027950287,19.285714285714285,1.2964074471043288,19.0,19.0,21.0,1.7142857142857142,0.4583492485141056,2.0,1.0,2.0
PC-QAOA,quadratic_knapsack+cardinality,7,1793036442057.6667,5995726909658.151,386962891.0,242163086.5,568237305.25,28.897279580434162,31.361018675169827,16.997419953346252,9.21583342552185,31.89484465122223,31.916666666666668,21.953179505380998,25.0,24.0,27.0,2.1666666666666665,0.9051016735969628,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+cardinality,8,10374387092141.941,27901709738472.754,1097265625.0,739160157.0,1181640625.0,44.431995997709386,59.701197486282794,23.578305959701538,14.476888179779053,38.515462160110474,48.8235294117647,34.444979062746626,34.0,33.0,36.0,2.6470588235294117,1.7908888611986133,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+cardinality+independent_set,8,625000000.0,0.0,625000000.0,625000000.0,625000000.0,19.536440134048462,8.607461021316373,18.769421339035034,13.959642887115479,25.070860385894775,34.0,0.0,34.0,34.0,34.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,quadratic_knapsack+cardinality+knapsack,5,212667534765625.0,0.0,212667534765625.0,212667534765625.0,212667534765625.0,39.67195038795471,30.141515010080564,32.20728516578674,19.678086280822754,45.43842148780823,87.0,0.0,87.0,87.0,87.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,quadratic_knapsack+cardinality+knapsack,8,1.78459541265625e+16,0.0,1.78459541265625e+16,1.78459541265625e+16,1.78459541265625e+16,62.05023875236511,39.43984283504377,58.57147145271301,32.32456970214844,83.03612565994263,110.0,0.0,110.0,110.0,110.0,8.0,0.0,8.0,8.0,8.0
PC-QAOA,quadratic_knapsack+flow,6,126562500.0,0.0,126562500.0,126562500.0,126562500.0,9.40643606185913,4.816579284667324,8.040512323379517,5.51977276802063,13.617265939712524,19.0,0.0,19.0,19.0,19.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+flow,7,549316407.0,0.0,549316407.0,549316407.0,549316407.0,7.642911386489868,3.5555514006541324,7.138650417327881,5.298849105834961,9.525640726089478,27.0,0.0,27.0,27.0,27.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+flow,8,1097265625.0,0.0,1097265625.0,1097265625.0,1097265625.0,9.470248794555664,4.493070724257226,8.953876495361328,6.124177694320679,11.911505222320557,33.0,0.0,33.0,33.0,33.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+independent_set,6,87890625.0,0.0,87890625.0,87890625.0,87890625.0,20.297348833084108,9.880045579681807,19.34746789932251,13.862134218215942,26.530851364135742,16.0,0.0,16.0,16.0,16.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+knapsack,4,36723600000000.0,0.0,36723600000000.0,36723600000000.0,36723600000000.0,12.592261028289794,6.5084300694364465,11.764085531234741,8.31514310836792,16.194151639938354,50.0,0.0,50.0,50.0,50.0,3.0,0.0,3.0,3.0,3.0
PC-QAOA,quadratic_knapsack+knapsack,5,64546160253907.0,0.0,64546160253907.0,64546160253907.0,64546160253907.0,77.79326272010803,69.15714194166173,41.41000771522522,34.039921045303345,105.72497510910034,71.0,0.0,71.0,71.0,71.0,4.0,0.0,4.0,4.0,4.0
PC-QAOA,quadratic_knapsack+knapsack,6,98738556665039.25,175462599961577.25,291015625.0,186621093.75,98738661059570.5,15.427053034305573,11.581325230894462,11.94896411895752,7.431520640850067,18.889747977256775,33.5,25.22008389317822,20.5,19.25,34.75,3.0,1.7770466332772772,2.0,2.0,3.0
PC-QAOA,quadratic_knapsack+knapsack,7,2050529396044922.5,3371171245687930.5,322937561035157.0,549316407.0,2453716225000000.0,40.833500973383586,30.819766380989698,34.04360353946686,16.47563910484314,59.156245470047,67.0,44.014104322482176,63.0,24.0,104.0,4.666666666666667,2.73336136795267,4.5,2.0,7.0
PC-QAOA,quadratic_knapsack+knapsack,8,957074653.1111112,240667343.73485345,918847657.0,739160157.0,1181640625.0,38.94744278060065,28.701207858295394,29.690527200698853,18.63993191719055,52.123581647872925,34.111111111111114,0.8847758376155401,34.0,34.0,34.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+knapsack+cardinality,5,1471921181640625.0,0.0,1471921181640625.0,1471921181640625.0,1471921181640625.0,222.09284853935242,187.3601625628838,170.00878500938416,85.65373873710632,298.03980779647827,198.0,0.0,198.0,198.0,198.0,7.0,0.0,7.0,7.0,7.0
PC-QAOA,quadratic_knapsack+knapsack+cardinality,8,6.23633808953125e+16,6.557078626405603e+16,6.23633808953125e+16,157471126562500.0,1.245692906640625e+17,469.1443737745285,684.2960114096469,131.4963400363922,27.314999282360077,650.5861998200417,166.0,98.03060746521976,166.0,73.0,259.0,9.5,3.689323936863109,9.5,6.0,13.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,3,44305664062500.0,0.0,44305664062500.0,44305664062500.0,44305664062500.0,228.24386134147645,245.90011092030156,137.5986671447754,61.9433434009552,287.7983853816986,251.0,0.0,251.0,251.0,251.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,4,585670250390625.0,0.0,585670250390625.0,585670250390625.0,585670250390625.0,170.14298615455627,163.65783090571455,114.04568123817444,52.61255669593811,234.8611762523651,214.0,0.0,214.0,214.0,214.0,5.0,0.0,5.0,5.0,5.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,5,1896978712597656.5,1240306187857713.8,2171123146972657.0,311687990722657.0,3208125000097656.0,267.24865317344666,271.82821769094585,199.38268446922302,62.60618329048157,427.2753040790558,245.33333333333334,20.005951495444922,259.0,218.0,259.0,6.0,0.0,6.0,6.0,6.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,6,477285156.4,204280360.7339776,564062500.0,375390625.0,656640625.0,15.633859167098999,9.123333565166078,13.553162097930908,8.328332662582397,20.024866819381714,19.8,0.7637626158259716,20.0,19.0,20.0,2.0,0.0,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,7,65334616406250.6,133363040005435.1,295410157.0,295410157.0,549316407.0,117.36522409439087,265.4019350941522,29.926445960998535,20.241524934768677,64.30034160614014,73.4,99.81775059243388,25.0,24.0,25.0,3.0,2.0412414523193148,2.0,2.0,2.0
PC-QAOA,quadratic_knapsack+quadratic_knapsack,8,1172597656.4,227296954.76198417,1314062500.0,1181640625.0,1314062500.0,41.853414583206174,41.35397572369157,31.16045069694519,21.246453046798706,43.43024659156799,33.4,0.5000000000000003,33.0,33.0,34.0,2.0,0.0,2.0,2.0,2.0
PenaltyQAOA,assignment+cardinality,4,276610253907.0,0.0,276610253907.0,276610253907.0,276610253907.0,6.327388954162598,2.986864258707194,5.8500847816467285,4.213558912277222,8.32427716255188,31.0,0.0,31.0,31.0,31.0,5.0,0.0,5.0,5.0,5.0
PenaltyQAOA,assignment+cardinality,5,2027954003907.0,0.0,2027954003907.0,2027954003907.0,2027954003907.0,16.923456525802614,9.601027683394475,15.890377044677734,10.522498607635498,20.80933403968811,58.0,0.0,58.0,58.0,58.0,7.0,0.0,7.0,7.0,7.0
PenaltyQAOA,assignment+cardinality,6,479693164062.5,92237421848.06624,479693164062.5,392189062500.0,567197265625.0,17.262533164024354,9.121812660396891,16.37014138698578,9.816701471805573,23.676565051078796,53.0,6.324555320336759,53.0,47.0,59.0,6.0,0.0,6.0,6.0,6.0
